FULL_STUDENT_NAME,Exam_ID,St_ID,Final_RESULT
Mahmoud Shalaby,322,29132,44.44
Mahmoud Shalaby,1146,29132,31.82
Youssef Elsayed,834,29133,37.5
Hana Ali,861,29134,45
Hana Ali,1373,29134,41.67
Hana Ali,1489,29134,40.91
Esraa Elmasry,686,29135,25
Esraa Elmasry,866,29135,35
Mariam Samir,462,29136,38.89
Mariam Samir,1193,29136,50
Mariam Samir,1321,29136,36.36
Sara Gamal,136,29137,27.78
Sara Gamal,156,29137,22.22
Sara Gamal,624,29137,25
Hana Elmasry,129,29138,33.33
Hana Elmasry,580,29138,27.78
Hana Elmasry,1336,29138,38.89
Hana Tawfik,15,29139,37.5
Hana Tawfik,106,29139,40
Salma Fahmy,1217,29140,33.33
Salma Fahmy,1430,29140,29.17
Nour Fouad,576,29141,40
Ibrahim Ali,16,29142,37.5
Ibrahim Ali,715,29142,38.89
Ibrahim Ali,917,29142,25
Hassan Khalifa,1133,29143,45
Omar Elmasry,356,29144,37.5
Omar Elmasry,487,29144,36.36
Aya Elsayed,335,29145,45.83
Nour Mansour,680,29146,35
Nour Mansour,907,29146,25
Nour Mansour,1164,29146,38.89
Sara Elmasry,269,29147,45.45
Jana Adel,691,29148,40
Walid Tawfik,1132,29149,41.67
Ibrahim Mansour,143,29150,45.83
Ibrahim Mansour,305,29150,40
Ibrahim Mansour,916,29150,40.91
Mariam Fouad,207,29151,30
Mariam Fouad,1458,29151,38.89
Nada Shalaby,833,29152,41.67
Nada Shalaby,1023,29152,44.44
Karim Adel,1376,29153,20
Ibrahim Khalifa,37,29154,45
Ibrahim Khalifa,240,29154,33.33
Ibrahim Khalifa,461,29154,40
Youssef Samir,59,29155,41.67
Youssef Samir,153,29155,45.45
Ibrahim Gamal,599,29156,40.91
Ibrahim Gamal,1049,29156,40.91
Ibrahim Gamal,1051,29156,38.89
Omar Hassan,89,29157,45
Omar Hassan,103,29157,40.91
Omar Hassan,980,29157,40.91
Sherif Elmasry,394,29158,45
Sherif Elmasry,608,29158,33.33
Sherif Elmasry,1289,29158,40.91
Nour Hassan,895,29159,40.91
Nour Hassan,994,29159,37.5
Nour Hassan,1021,29159,40.91
Jana Mansour,291,29160,40
Yara Hassan,434,29161,30
Yara Hassan,561,29161,36.36
Fatima Gamal,126,29162,44.44
Fatima Gamal,128,29162,45.83
Fatima Gamal,759,29162,40.91
Khaled Fahmy,155,29163,44.44
Menna Adel,283,29164,40.91
Menna Adel,1249,29164,38.89
Malak Adel,1105,29165,37.5
Youssef Ali,489,29166,29.17
Youssef Ali,524,29166,50
Youssef Ali,1424,29166,36.36
Sara Adel,652,29167,35
Sara Adel,1247,29167,35
Sara Adel,1405,29167,40
Aya Tawfik,7,29168,41.67
Aya Tawfik,1298,29168,36.36
Aya Tawfik,1449,29168,41.67
Ali Kamel,95,29169,35
Ali Kamel,1052,29169,33.33
Ali Kamel,1122,29169,36.36
Mostafa Shalaby,1298,29170,45.45
Sherif Fouad,929,29171,27.78
Sherif Gamal,1300,29172,40
Sherif Gamal,1459,29172,40
Farah Adel,353,29173,37.5
Nour Elsayed,767,29174,45
Nour Elsayed,781,29174,40
Khaled Shalaby,269,29175,27.27
Khaled Shalaby,866,29175,35
Khaled Shalaby,947,29175,33.33
Nour Mahmoud,1047,29176,44.44
Nour Mahmoud,1212,29176,40
Nour Mahmoud,1233,29176,41.67
Habiba Khalifa,402,29177,33.33
Farah Shalaby,216,29178,27.27
Farah Shalaby,463,29178,33.33
Farah Shalaby,1334,29178,40
Sara Kamel,112,29179,27.27
Sara Kamel,620,29179,40
Sara Kamel,1442,29179,33.33
Mariam Fouad,977,29180,31.82
Mariam Fouad,1167,29180,40.91
Mariam Fouad,1296,29180,27.78
Nada Samir,532,29181,33.33
Nada Samir,1027,29181,45
Mariam Fahmy,784,29182,36.36
Sara Samir,496,29183,31.82
Habiba Hassan,59,29184,37.5
Habiba Hassan,510,29184,37.5
Habiba Hassan,770,29184,38.89
Mohamed Samir,445,29185,45.45
Jana Mansour,1271,29186,45.45
Farah Ali,573,29187,45.45
Farah Tawfik,40,29188,45
Mariam Tawfik,637,29189,41.67
Mariam Tawfik,1310,29189,41.67
Nour Khalifa,1131,29190,45.45
Yara Kamel,695,29191,33.33
Yara Kamel,1205,29191,45
Jana Shalaby,868,29192,35
Jana Shalaby,1418,29192,50
Jana Shalaby,1419,29192,50
Menna Gamal,1462,29193,45
Mohamed Hassan,1114,29194,45
Esraa Khalifa,1121,29195,50
Mohamed Hassan,395,29196,33.33
Mohamed Shalaby,314,29197,29.17
Mohamed Shalaby,901,29197,38.89
Mohamed Shalaby,1128,29197,31.82
Sherif Tawfik,756,29198,50
Sherif Tawfik,1178,29198,36.36
Sherif Tawfik,1342,29198,45.83
Esraa Adel,52,29199,36.36
Esraa Adel,372,29199,44.44
Omar Samir,1048,29200,40.91
Farah Mahmoud,804,29201,30
Farah Mahmoud,1038,29201,22.22
Fatima Fouad,193,29202,31.82
Fatima Fouad,1134,29202,44.44
Sara Hassan,599,29203,36.36
Sara Hassan,1048,29203,36.36
Sara Hassan,1249,29203,38.89
Mostafa Mahmoud,446,29204,33.33
Mostafa Mahmoud,576,29204,30
Mostafa Mahmoud,850,29204,37.5
Sara Samir,457,29205,30
Nada Gamal,1008,29206,40
Nada Gamal,1251,29206,27.78
Nada Fouad,24,29207,40.91
Nada Fouad,564,29207,31.82
Nada Fouad,956,29207,45.83
Salma Elsayed,121,29208,41.67
Karim Shalaby,358,29209,37.5
Karim Shalaby,416,29209,40
Karim Shalaby,753,29209,27.78
Nour Tawfik,1156,29210,36.36
Nour Tawfik,1271,29210,40.91
Fatima Shalaby,693,29211,45.45
Fatima Shalaby,862,29211,37.5
Fatima Shalaby,905,29211,38.89
Esraa Mansour,1343,29212,45.83
Sherif Hassan,345,29213,45.45
Sara Tawfik,224,29214,33.33
Sara Tawfik,874,29214,33.33
Sara Tawfik,1013,29214,33.33
Sherif Mansour,639,29215,35
Sherif Mansour,1149,29215,50
Mahmoud Mahmoud,19,29216,33.33
Mahmoud Mahmoud,764,29216,38.89
Ahmed Mahmoud,280,29217,33.33
Ahmed Mahmoud,977,29217,31.82
Ahmed Mahmoud,996,29217,33.33
Yara Kamel,462,29218,27.78
Yara Kamel,1188,29218,36.36
Aya Samir,719,29219,27.27
Aya Samir,969,29219,30
Mohamed Hassan,291,29220,35
Mohamed Hassan,974,29220,30
Farah Tawfik,371,29221,37.5
Mostafa Shalaby,392,29222,33.33
Mostafa Shalaby,947,29222,33.33
Ali Elmasry,390,29223,35
Walid Samir,548,29224,30
Walid Samir,1055,29224,40.91
Esraa Shalaby,380,29225,27.27
Esraa Shalaby,1331,29225,37.5
Amr Ali,345,29226,36.36
Mohamed Khalifa,386,29227,30
Mohamed Khalifa,394,29227,40
Mohamed Khalifa,1356,29227,41.67
Menna Fahmy,926,29228,40.91
Jana Hassan,631,29229,35
Jana Hassan,1159,29229,31.82
Ibrahim Mahmoud,1086,29230,31.82
Menna Samir,57,29231,35
Menna Samir,232,29231,16.67
Menna Samir,620,29231,40
Ali Ali,591,29232,18.18
Salma Adel,477,29233,40.91
Salma Adel,786,29233,29.17
Mariam Elsayed,214,29234,36.36
Mariam Elsayed,323,29234,31.82
Mariam Elsayed,659,29234,33.33
Jana Ali,307,29235,41.67
Farah Hassan,873,29236,25
Farah Hassan,1341,29236,27.78
Sara Gamal,1204,29237,27.78
Sara Gamal,1429,29237,40
Khaled Khalifa,296,29238,40
Khaled Khalifa,328,29238,22.73
Esraa Samir,910,29239,35
Esraa Samir,1073,29239,44.44
Omar Hassan,245,29240,45
Omar Hassan,991,29240,45
Omar Hassan,1096,29240,33.33
Jana Hassan,99,29241,33.33
Jana Hassan,422,29241,36.36
Jana Hassan,468,29241,31.82
Khaled Khalifa,402,29242,38.89
Khaled Khalifa,1241,29242,31.82
Khaled Khalifa,1491,29242,35
Menna Elmasry,408,29243,45
Menna Elmasry,1025,29243,40
Menna Elmasry,1445,29243,33.33
Esraa Ali,83,29244,40.91
Esraa Ali,1382,29244,35
Farah Samir,23,29245,37.5
Sherif Khalifa,667,29246,40
Sherif Khalifa,1380,29246,37.5
Salma Kamel,595,29247,45.83
Salma Kamel,1044,29247,33.33
Sara Mansour,50,29248,44.44
Sara Mansour,341,29248,33.33
Sara Mansour,988,29248,40.91
Hassan Khalifa,203,29249,38.89
Hassan Khalifa,204,29249,36.36
Hassan Khalifa,562,29249,25
Youssef Shalaby,1370,29250,31.82
Salma Elsayed,91,29251,20.83
Salma Elsayed,1192,29251,40.91
Salma Fouad,871,29252,27.78
Salma Fouad,1220,29252,38.89
Salma Fouad,1328,29252,31.82
Mariam Samir,116,29253,36.36
Mariam Samir,1347,29253,40
Tarek Samir,460,29254,37.5
Tarek Samir,694,29254,35
Tarek Samir,915,29254,45
Menna Samir,347,29255,41.67
Fatima Shalaby,997,29256,33.33
Fatima Shalaby,1160,29256,33.33
Salma Mansour,1074,29257,27.78
Salma Mansour,1353,29257,45
Sherif Mahmoud,1102,29258,41.67
Sherif Mahmoud,1164,29258,38.89
Nada Khalifa,1052,29259,33.33
Habiba Gamal,1226,29260,35
Habiba Gamal,1374,29260,35
Ibrahim Fahmy,173,29261,25
Ibrahim Fahmy,424,29261,40
Ibrahim Adel,612,29262,45.83
Omar Fahmy,1086,29263,31.82
Omar Fahmy,1116,29263,29.17
Walid Mahmoud,119,29264,25
Habiba Elmasry,475,29265,40
Sara Fahmy,471,29266,44.44
Sara Fahmy,503,29266,45
Amr Elsayed,693,29267,40.91
Malak Shalaby,11,29268,31.82
Khaled Fahmy,170,29269,41.67
Khaled Fahmy,608,29269,44.44
Yara Kamel,561,29270,40.91
Yara Kamel,1006,29270,36.36
Ahmed Kamel,79,29271,37.5
Menna Khalifa,1425,29272,33.33
Salma Fahmy,19,29273,33.33
Nada Tawfik,679,29274,45.83
Nada Tawfik,757,29274,30
Nada Tawfik,975,29274,45.83
Mostafa Mahmoud,694,29275,35
Mostafa Mahmoud,780,29275,27.78
Malak Elsayed,295,29276,37.5
Malak Elsayed,920,29276,50
Aya Khalifa,1481,29277,40.91
Tarek Elsayed,251,29278,40.91
Tarek Elsayed,329,29278,44.44
Tarek Elsayed,444,29278,31.82
Habiba Gamal,156,29279,44.44
Habiba Gamal,979,29279,50
Sherif Mahmoud,1404,29280,50
Ibrahim Mahmoud,1022,29281,36.36
Ahmed Mansour,392,29282,33.33
Ahmed Mansour,918,29282,40
Ahmed Mansour,966,29282,38.89
Ibrahim Elsayed,374,29283,38.89
Nour Gamal,622,29284,44.44
Nour Gamal,1369,29284,25
Ibrahim Elmasry,81,29285,40
Ibrahim Elmasry,1396,29285,25
Fatima Elsayed,81,29286,45
Fatima Elsayed,786,29286,37.5
Fatima Elsayed,1457,29286,36.36
Nour Tawfik,704,29287,35
Nada Khalifa,962,29288,30
Khaled Mahmoud,129,29289,38.89
Khaled Mahmoud,494,29289,33.33
Nada Elsayed,1258,29290,30
Amr Khalifa,307,29291,37.5
Amr Khalifa,570,29291,27.78
Amr Khalifa,847,29291,33.33
Aya Fahmy,379,29292,33.33
Aya Fahmy,654,29292,40.91
Karim Elmasry,390,29293,45
Karim Elmasry,711,29293,40
Karim Elmasry,906,29293,40
Habiba Shalaby,558,29294,33.33
Habiba Shalaby,909,29294,50
Habiba Shalaby,1312,29294,40.91
Walid Gamal,26,29295,36.36
Walid Gamal,245,29295,40
Walid Gamal,1399,29295,38.89
Mostafa Fahmy,273,29296,45.45
Mostafa Fahmy,414,29296,35
Mostafa Fahmy,986,29296,37.5
Nada Shalaby,694,29297,30
Nada Shalaby,1316,29297,33.33
Nada Shalaby,1479,29297,40.91
Nour Ali,1196,29298,33.33
Nour Ali,1367,29298,33.33
Sherif Elsayed,279,29299,33.33
Sherif Elsayed,1143,29299,33.33
Sherif Elsayed,1471,29299,40
Salma Mahmoud,922,29300,36.36
Salma Mahmoud,1414,29300,37.5
Menna Samir,404,29301,33.33
Menna Samir,1413,29301,45
Menna Samir,1468,29301,25
Yara Elsayed,1403,29302,36.36
Nada Hassan,572,29303,22.22
Nada Hassan,1300,29303,35
Mohamed Hassan,464,29304,45.45
Mohamed Hassan,509,29304,50
Hana Mahmoud,872,29305,45.45
Hana Mahmoud,1041,29305,27.27
Hana Mahmoud,1444,29305,41.67
Karim Ali,804,29306,35
Fatima Samir,46,29307,40
Fatima Samir,677,29307,36.36
Fatima Samir,1370,29307,36.36
Farah Adel,584,29308,33.33
Farah Adel,825,29308,29.17
Farah Adel,914,29308,27.27
Ibrahim Hassan,1285,29309,36.36
Ali Shalaby,23,29310,20.83
Ali Shalaby,1056,29310,40
Jana Elmasry,216,29311,36.36
Jana Elmasry,1257,29311,45
Jana Elmasry,1334,29311,40
Hana Ali,1285,29312,36.36
Hana Ali,1441,29312,33.33
Salma Adel,673,29313,29.17
Salma Adel,717,29313,45.45
Salma Adel,1162,29313,35
Mohamed Elmasry,920,29314,22.22
Mohamed Elmasry,1321,29314,36.36
Mostafa Fouad,89,29315,35
Omar Shalaby,132,29316,27.27
Omar Shalaby,456,29316,45
Omar Shalaby,1326,29316,50
Tarek Elmasry,1097,29317,44.44
Tarek Elmasry,1368,29317,37.5
Youssef Adel,66,29318,36.36
Youssef Adel,207,29318,45
Sara Elmasry,317,29319,50
Fatima Fahmy,1244,29320,36.36
Fatima Fahmy,1458,29320,44.44
Tarek Mansour,339,29321,41.67
Mohamed Tawfik,302,29322,40
Fatima Tawfik,617,29323,45.45
Fatima Tawfik,634,29323,37.5
Walid Elsayed,1012,29324,41.67
Walid Elsayed,1321,29324,36.36
Hassan Fouad,103,29325,22.73
Hassan Fouad,568,29325,50
Sara Mansour,143,29326,37.5
Sara Mansour,1133,29326,25
Sara Mansour,1214,29326,35
Sherif Adel,689,29327,45
Ahmed Shalaby,792,29328,27.27
Sherif Samir,52,29329,40.91
Sherif Samir,1100,29329,25
Youssef Elmasry,345,29330,40.91
Youssef Elmasry,485,29330,37.5
Walid Shalaby,921,29331,40
Fatima Mahmoud,251,29332,31.82
Fatima Mahmoud,1247,29332,45
Omar Fouad,241,29333,38.89
Sherif Adel,20,29334,41.67
Farah Elmasry,225,29335,45.83
Farah Elmasry,852,29335,50
Farah Elmasry,891,29335,25
Khaled Fouad,383,29336,38.89
Khaled Fouad,996,29336,33.33
Salma Elmasry,9,29337,37.5
Salma Elmasry,24,29337,31.82
Salma Elmasry,689,29337,40
Esraa Tawfik,187,29338,33.33
Esraa Tawfik,413,29338,45.83
Khaled Tawfik,579,29339,33.33
Menna Elmasry,664,29340,38.89
Jana Kamel,519,29341,38.89
Yara Fouad,420,29342,45.83
Yara Fouad,895,29342,40.91
Aya Shalaby,224,29343,33.33
Aya Shalaby,257,29343,37.5
Aya Shalaby,523,29343,40.91
Esraa Elmasry,848,29344,33.33
Esraa Elmasry,1177,29344,33.33
Hassan Shalaby,710,29345,44.44
Hassan Shalaby,718,29345,30
Mostafa Samir,349,29346,31.82
Mostafa Samir,574,29346,25
Walid Samir,101,29347,25
Walid Samir,333,29347,33.33
Walid Samir,750,29347,40
Nour Tawfik,1267,29348,40
Jana Khalifa,511,29349,33.33
Jana Khalifa,1290,29349,27.27
Fatima Elmasry,1178,29350,36.36
Jana Elsayed,673,29351,33.33
Jana Elsayed,1223,29351,45.45
Jana Elsayed,1232,29351,37.5
Fatima Kamel,395,29352,50
Fatima Kamel,433,29352,33.33
Fatima Kamel,754,29352,45.45
Sherif Mahmoud,148,29353,30
Sherif Mahmoud,238,29353,45.45
Sherif Mahmoud,1286,29353,33.33
Ibrahim Elsayed,413,29354,41.67
Ibrahim Elsayed,1018,29354,40
Ibrahim Elsayed,1222,29354,27.78
Aya Fahmy,410,29355,40
Aya Fahmy,1002,29355,33.33
Hana Shalaby,848,29356,33.33
Hana Shalaby,1053,29356,41.67
Youssef Mansour,181,29357,40
Youssef Mansour,343,29357,29.17
Youssef Mansour,983,29357,30
Menna Adel,422,29358,40.91
Menna Adel,541,29358,40.91
Menna Adel,1303,29358,29.17
Khaled Gamal,1431,29359,44.44
Tarek Elsayed,97,29360,40.91
Tarek Elsayed,179,29360,45
Tarek Elsayed,556,29360,38.89
Yara Kamel,1150,29361,33.33
Yara Kamel,1158,29361,38.89
Yara Fahmy,231,29362,36.36
Yara Fahmy,919,29362,29.17
Yara Fahmy,1298,29362,36.36
Menna Adel,466,29363,38.89
Youssef Mansour,1026,29364,45
Youssef Mansour,1346,29364,36.36
Youssef Mansour,1420,29364,33.33
Aya Khalifa,57,29365,45
Aya Khalifa,717,29365,40.91
Ibrahim Hassan,1490,29366,27.78
Mahmoud Kamel,402,29367,38.89
Amr Ali,773,29368,27.78
Habiba Mansour,581,29369,36.36
Habiba Mansour,690,29369,40.91
Jana Mansour,391,29370,36.36
Jana Mansour,530,29370,37.5
Jana Mansour,579,29370,33.33
Menna Samir,5,29371,33.33
Menna Samir,1367,29371,29.17
Mahmoud Elmasry,59,29372,37.5
Mahmoud Elmasry,955,29372,38.89
Mahmoud Elmasry,1011,29372,50
Mariam Adel,225,29373,37.5
Mariam Adel,439,29373,30
Ibrahim Fouad,1315,29374,22.22
Mariam Adel,659,29375,38.89
Walid Elsayed,257,29376,41.67
Walid Elsayed,1388,29376,44.44
Sara Adel,322,29377,44.44
Sara Adel,372,29377,44.44
Sara Adel,1140,29377,45
Walid Hassan,348,29378,27.78
Walid Hassan,709,29378,25
Ibrahim Mansour,374,29379,38.89
Ibrahim Mansour,656,29379,36.36
Jana Elmasry,749,29380,50
Fatima Fouad,1274,29381,35
Fatima Fouad,1499,29381,31.82
Karim Hassan,992,29382,36.36
Karim Hassan,1234,29382,31.82
Nour Mansour,810,29383,22.73
Nour Mansour,1159,29383,45.45
Farah Elmasry,332,29384,40.91
Menna Hassan,308,29385,40.91
Menna Hassan,1002,29385,45.83
Sherif Elsayed,498,29386,35
Sherif Elsayed,1065,29386,40
Nada Hassan,578,29387,40.91
Nada Hassan,762,29387,50
Nada Hassan,1192,29387,36.36
Omar Ali,165,29388,36.36
Omar Ali,1263,29388,40
Fatima Elsayed,423,29389,36.36
Fatima Elsayed,573,29389,36.36
Fatima Elsayed,679,29389,37.5
Khaled Adel,77,29390,31.82
Khaled Adel,382,29390,41.67
Khaled Adel,507,29390,40
Sara Tawfik,137,29391,41.67
Sara Tawfik,984,29391,31.82
Ahmed Shalaby,130,29392,31.82
Youssef Kamel,597,29393,40.91
Youssef Kamel,882,29393,31.82
Youssef Kamel,892,29393,11.11
Mahmoud Elmasry,198,29394,41.67
Mahmoud Elmasry,484,29394,45.83
Salma Ali,1250,29395,27.78
Ibrahim Elsayed,694,29396,35
Ibrahim Elsayed,1378,29396,44.44
Farah Gamal,538,29397,27.78
Farah Gamal,878,29397,27.78
Ali Adel,521,29398,41.67
Ali Adel,1094,29398,45.45
Ali Adel,1150,29398,33.33
Walid Fahmy,91,29399,45.83
Walid Fahmy,353,29399,41.67
Walid Fahmy,1302,29399,35
Tarek Mahmoud,135,29400,40
Tarek Mahmoud,524,29400,38.89
Tarek Mahmoud,579,29400,37.5
Amr Mansour,180,29401,37.5
Amr Mansour,1033,29401,30
Amr Mansour,1327,29401,33.33
Jana Samir,496,29402,40.91
Jana Samir,856,29402,36.36
Jana Samir,1468,29402,29.17
Youssef Hassan,219,29403,45
Youssef Hassan,922,29403,40.91
Walid Mansour,857,29404,22.73
Walid Mansour,894,29404,27.78
Karim Shalaby,430,29405,41.67
Karim Shalaby,446,29405,41.67
Karim Shalaby,1057,29405,40
Nada Adel,1048,29406,31.82
Walid Fouad,267,29407,45
Walid Fouad,963,29407,33.33
Walid Fouad,978,29407,45.45
Habiba Adel,842,29408,41.67
Habiba Adel,1457,29408,40.91
Karim Ali,275,29409,35
Karim Ali,369,29409,35
Menna Fouad,295,29410,29.17
Menna Fouad,495,29410,30
Farah Shalaby,924,29411,16.67
Farah Shalaby,1441,29411,29.17
Ibrahim Fouad,181,29412,35
Ali Samir,233,29413,30
Ali Samir,694,29413,40
Ali Samir,983,29413,50
Omar Gamal,678,29414,29.17
Amr Kamel,182,29415,40.91
Amr Kamel,224,29415,33.33
Sherif Elmasry,47,29416,35
Sherif Elmasry,357,29416,22.22
Jana Fouad,301,29417,38.89
Jana Fouad,499,29417,45.45
Jana Fouad,930,29417,44.44
Farah Hassan,158,29418,29.17
Farah Hassan,884,29418,38.89
Farah Hassan,1258,29418,45
Jana Elmasry,515,29419,45
Walid Kamel,1165,29420,37.5
Yara Mahmoud,346,29421,30
Mariam Hassan,709,29422,35
Mariam Hassan,968,29422,33.33
Amr Samir,1108,29423,44.44
Amr Samir,1342,29423,41.67
Amr Fouad,1025,29424,35
Ahmed Mahmoud,191,29425,50
Ahmed Mahmoud,577,29425,40.91
Ahmed Mahmoud,778,29425,35
Fatima Mahmoud,1045,29426,40.91
Ahmed Elmasry,7,29427,29.17
Ahmed Elmasry,445,29427,45.45
Ahmed Elmasry,1423,29427,25
Farah Gamal,1180,29428,37.5
Hana Gamal,188,29429,37.5
Hana Gamal,689,29429,40
Hana Gamal,1120,29429,33.33
Mariam Hassan,763,29430,31.82
Mariam Hassan,1273,29430,37.5
Malak Mansour,48,29431,37.5
Malak Mansour,1217,29431,33.33
Malak Mansour,1441,29431,29.17
Mohamed Mahmoud,657,29432,41.67
Mohamed Mahmoud,662,29432,45.45
Mohamed Mahmoud,1095,29432,38.89
Jana Mahmoud,435,29433,22.73
Jana Mahmoud,724,29433,40
Jana Mahmoud,1071,29433,30
Menna Fouad,1140,29434,30
Fatima Fahmy,1114,29435,40
Walid Kamel,353,29436,33.33
Ibrahim Samir,1169,29437,38.89
Menna Kamel,446,29438,37.5
Menna Kamel,792,29438,45.45
Menna Kamel,946,29438,45.45
Sherif Elmasry,836,29439,45.45
Sherif Elmasry,1349,29439,44.44
Aya Gamal,238,29440,36.36
Aya Gamal,294,29440,40
Aya Gamal,1300,29440,25
Hana Gamal,281,29441,44.44
Hana Gamal,333,29441,33.33
Yara Khalifa,70,29442,33.33
Habiba Shalaby,127,29443,33.33
Habiba Shalaby,795,29443,40.91
Habiba Shalaby,1252,29443,44.44
Aya Hassan,353,29444,33.33
Aya Hassan,807,29444,40
Fatima Khalifa,1109,29445,31.82
Fatima Khalifa,1394,29445,35
Amr Fouad,534,29446,40
Farah Kamel,336,29447,31.82
Farah Kamel,834,29447,37.5
Farah Kamel,1329,29447,31.82
Tarek Fouad,1485,29448,36.36
Sara Khalifa,33,29449,25
Sara Khalifa,728,29449,31.82
Sara Khalifa,731,29449,30
Salma Fahmy,689,29450,30
Salma Fahmy,914,29450,36.36
Sara Khalifa,447,29451,40
Sara Khalifa,1174,29451,35
Sara Khalifa,1291,29451,33.33
Khaled Fouad,634,29452,37.5
Khaled Fouad,860,29452,30
Khaled Fouad,1473,29452,37.5
Ali Ali,875,29453,38.89
Amr Shalaby,477,29454,40.91
Amr Shalaby,1276,29454,40.91
Mohamed Hassan,1079,29455,44.44
Mohamed Hassan,1479,29455,36.36
Nour Samir,1344,29456,41.67
Yara Elsayed,1075,29457,45
Nour Mahmoud,579,29458,37.5
Mariam Ali,391,29459,31.82
Mariam Ali,1169,29459,44.44
Mariam Ali,1177,29459,45.83
Nour Mansour,16,29460,37.5
Nour Mansour,220,29460,45
Ahmed Hassan,1283,29461,36.36
Ahmed Hassan,1324,29461,40.91
Mohamed Samir,1228,29462,45
Mohamed Samir,1366,29462,33.33
Malak Samir,147,29463,45
Malak Samir,711,29463,30
Malak Samir,1163,29463,27.78
Nada Mansour,90,29464,27.78
Nada Mansour,178,29464,25
Nada Mansour,354,29464,40
Hassan Gamal,279,29465,41.67
Hassan Gamal,735,29465,31.82
Hassan Gamal,1491,29465,40
Nour Fouad,1243,29466,50
Nour Fouad,1367,29466,45.83
Nour Fouad,1469,29466,37.5
Amr Shalaby,611,29467,50
Amr Shalaby,677,29467,45.45
Amr Shalaby,1212,29467,45
Nada Adel,1059,29468,50
Fatima Ali,480,29469,41.67
Fatima Ali,1414,29469,33.33
Tarek Mansour,536,29470,31.82
Tarek Mansour,1187,29470,50
Farah Elsayed,1363,29471,37.5
Farah Elsayed,1488,29471,38.89
Karim Khalifa,306,29472,36.36
Sara Adel,366,29473,41.67
Sara Adel,368,29473,45
Ibrahim Elsayed,46,29474,35
Menna Hassan,547,29475,41.67
Menna Hassan,666,29475,40
Salma Gamal,955,29476,27.78
Salma Gamal,1377,29476,33.33
Ibrahim Shalaby,148,29477,35
Ibrahim Shalaby,781,29477,40
Ibrahim Shalaby,1200,29477,44.44
Amr Shalaby,573,29478,36.36
Amr Shalaby,583,29478,44.44
Amr Shalaby,1092,29478,40
Yara Khalifa,871,29479,38.89
Fatima Elsayed,1037,29480,27.78
Fatima Elsayed,1314,29480,41.67
Fatima Elsayed,1376,29480,40
Hassan Elmasry,45,29481,36.36
Hassan Elmasry,672,29481,20.83
Hassan Elmasry,1418,29481,40.91
Karim Kamel,891,29482,45.83
Habiba Fouad,40,29483,45
Habiba Fouad,948,29483,40.91
Habiba Mansour,1021,29484,50
Habiba Mansour,1031,29484,41.67
Habiba Mansour,1445,29484,33.33
Mohamed Khalifa,151,29485,41.67
Mohamed Khalifa,1028,29485,50
Mohamed Khalifa,1093,29485,38.89
Fatima Shalaby,1143,29486,37.5
Fatima Shalaby,1156,29486,31.82
Fatima Shalaby,1257,29486,30
Aya Elsayed,786,29487,37.5
Aya Elsayed,1022,29487,36.36
Habiba Mansour,65,29488,40
Malak Hassan,630,29489,40
Malak Hassan,701,29489,45.45
Malak Hassan,1194,29489,33.33
Nour Mahmoud,1290,29490,40.91
Omar Fahmy,201,29491,45.83
Omar Fahmy,425,29491,29.17
Omar Fahmy,1295,29491,35
Jana Fahmy,731,29492,40
Yara Kamel,740,29493,50
Salma Mansour,285,29494,38.89
Salma Mansour,579,29494,37.5
Salma Mansour,1075,29494,45
Fatima Mahmoud,691,29495,35
Fatima Mahmoud,905,29495,44.44
Aya Tawfik,550,29496,40
Aya Tawfik,1000,29496,29.17
Hassan Tawfik,679,29497,37.5
Hassan Tawfik,1179,29497,38.89
Menna Mahmoud,658,29498,50
Karim Fahmy,1106,29499,44.44
Karim Fahmy,1196,29499,38.89
Sherif Elsayed,481,29500,45.83
Hassan Adel,845,29501,33.33
Hassan Adel,1128,29501,31.82
Omar Hassan,875,29502,33.33
Omar Hassan,1325,29502,35
Ibrahim Elmasry,862,29503,33.33
Fatima Fouad,991,29504,45
Jana Mansour,148,29505,40
Jana Mansour,867,29505,25
Jana Mansour,1484,29505,36.36
Ibrahim Adel,577,29506,40.91
Ibrahim Adel,1304,29506,33.33
Ibrahim Adel,1379,29506,45.83
Hassan Mansour,77,29507,45.45
Hassan Mansour,611,29507,40
Khaled Elsayed,196,29508,25
Khaled Elsayed,702,29508,40.91
